"STNDR_DAYHMINSEC","MSNT_GPS_LAT","MSNT_GPS_LONG","CCTV_LOCA_EXPLN","PM25_CTRN_MM3","PM10_CTRN_MM3","NO2_CTRN_PPM","O3_CTRN_PPM","CO_CTRN_PPM","SO2_CTRN_PPM","RRGMNT_WGS84_LAT","RRGMNT_WGS84_LONG","RRGMNT_UTMK_Y_CRDNT","RRGMNT_UTMK_X_CRDNT","RRGMNT_1ST_TLLBADD","RRGMNT_2ND_TLLBADD","RRGMNT_3RD_TLLBADD"
"20251106012902","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.021","2.243","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106035401","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.412","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106021101","35.182542","128.125233","남강제지 앞","5.0","8.0","0.02","0.022","3.369","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106015601","35.182542","128.125233","남강제지 앞","5.0","9.0","0.019","0.021","1.931","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106043202","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.537","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106013003","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.021","2.337","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106042802","35.182542","128.125233","남강제지 앞","6.0","9.0","0.016","0.022","3.443","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106012702","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.258","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106045901","35.182542","128.125233","남강제지 앞","7.0","11.0","0.015","0.022","3.246","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106012502","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.021","2.407","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106030302","35.182542","128.125233","남강제지 앞","5.0","8.0","0.019","0.022","3.546","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106034202","35.182542","128.125233","남강제지 앞","6.0","10.0","0.018","0.022","3.454","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106013502","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.246","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106043503","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.571","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106020602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.018","0.022","2.76","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106050702","35.182542","128.125233","남강제지 앞","5.0","8.0","0.014","0.022","2.816","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106014003","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.297","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106035601","35.182542","128.125233","남강제지 앞","6.0","9.0","0.016","0.022","3.559","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106021302","35.182542","128.125233","남강제지 앞","6.0","9.0","0.02","0.022","3.319","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106020101","35.182542","128.125233","남강제지 앞","7.0","12.0","0.02","0.022","2.301","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106043702","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.662","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106013402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.018","0.021","2.27","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106043601","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.022","3.651","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106013101","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.214","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106050502","35.182542","128.125233","남강제지 앞","6.0","9.0","0.015","0.022","3.285","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106012801","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.231","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106031101","35.182542","128.125233","남강제지 앞","5.0","8.0","0.019","0.023","3.248","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106040202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.017","0.022","3.218","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106013702","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.328","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106043802","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.022","3.659","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106021602","35.182542","128.125233","남강제지 앞","6.0","9.0","0.018","0.022","3.341","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106051102","35.182542","128.125233","남강제지 앞","6.0","10.0","0.014","0.022","2.581","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106014302","35.182542","128.125233","남강제지 앞","5.0","7.0","0.017","0.021","2.107","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106041302","35.182542","128.125233","남강제지 앞","5.0","8.0","0.015","0.022","2.756","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106024702","35.182542","128.125233","남강제지 앞","6.0","10.0","0.02","0.022","4.276","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106021802","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.406","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106044002","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.022","3.652","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106014601","35.182542","128.125233","남강제지 앞","5.0","7.0","0.018","0.021","1.926","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106044203","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.598","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106014502","35.182542","128.125233","남강제지 앞","5.0","7.0","0.018","0.021","2.101","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106050802","35.182542","128.125233","남강제지 앞","5.0","8.0","0.014","0.022","2.752","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106020402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.021","0.022","2.488","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106034702","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.022","3.449","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106040402","35.182542","128.125233","남강제지 앞","6.0","9.0","0.017","0.022","3.126","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106023402","35.182542","128.125233","남강제지 앞","7.0","11.0","0.019","0.022","4.362","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106045502","35.182542","128.125233","남강제지 앞","6.0","9.0","0.015","0.022","3.456","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106022702","35.182542","128.125233","남강제지 앞","5.0","8.0","0.02","0.022","3.85","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106052902","35.182542","128.125233","남강제지 앞","6.0","9.0","0.014","0.022","2.003","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106015102","35.182542","128.125233","남강제지 앞","5.0","8.0","0.019","0.021","1.713","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106041502","35.182542","128.125233","남강제지 앞","5.0","9.0","0.015","0.022","2.763","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106025202","35.182542","128.125233","남강제지 앞","6.0","9.0","0.02","0.022","4.123","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106022101","35.182542","128.125233","남강제지 앞","5.0","8.0","0.02","0.022","3.414","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106044301","35.182542","128.125233","남강제지 앞","6.0","9.0","0.016","0.022","3.582","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106020002","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.021","2.195","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106051401","35.182542","128.125233","남강제지 앞","7.0","11.0","0.015","0.022","2.446","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106015002","35.182542","128.125233","남강제지 앞","5.0","8.0","0.018","0.021","1.825","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106051002","35.182542","128.125233","남강제지 앞","5.0","9.0","0.015","0.022","2.759","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106022402","35.182542","128.125233","남강제지 앞","7.0","11.0","0.02","0.022","4.015","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106035202","35.182542","128.125233","남강제지 앞","5.0","8.0","0.017","0.022","3.416","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106042402","35.182542","128.125233","남강제지 앞","5.0","8.0","0.016","0.022","3.093","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106024503","35.182542","128.125233","남강제지 앞","6.0","9.0","0.02","0.022","4.479","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
"20251106045602","35.182542","128.125233","남강제지 앞","6.0","10.0","0.015","0.022","3.333","0.0","35.182542","128.125233","1687650.5326457182","1056926.934784915","대전광역시","유성구","상대동"
